File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Brian_m49_BB2015	T	End	g		1004.992	1005.061	GOT	1004.902	1005.061	AA	1004.962	1004.992	AH	1005.061	1005.092	1.77	3.955		
Brian_m49_BB2015	T	Internal	g		1011.941	1011.971	GETTING	1011.811	1012.042	EH	1011.841	1011.941	IH	1011.971	1012.001	1.565	5.112		
Brian_m49_BB2015	T	Internal	d		1053.437	1053.477	PRETTY	1053.278	1053.577	IH	1053.407	1053.437	IY	1053.477	1053.577	1.57	4.459		
Brian_m49_BB2015	T	End	f		1095.636	1095.676	BUT	1095.586	1095.676	AH	1095.606	1095.636	AH	1095.676	1095.705	0.92	7.609		
Brian_m49_BB2015	T	End	d		1145.387	1145.448	THAT	1145.277	1145.448	AE	1145.327	1145.387	AY	1145.448	1145.568	1.691	5.322		
Brian_m49_BB2015	T	End	d		1152.638	1152.728	IT	1152.547	1152.728	IH	1152.547	1152.638	IH	1152.728	1152.897	3.404	1.469		
Brian_m49_BB2015	T	End	g		1169.654	1169.684	IT	1169.624	1169.684	AH	1169.624	1169.654	IH	1169.684	1169.714	0.896	6.696		
Brian_m49_BB2015	T	End	g		1186.545	1186.585	IT	1186.424	1186.585	IH	1186.424	1186.545	AE	1186.585	1186.725	1.632	4.289		
Brian_m49_BB2015	T	End	g		1195.569	1195.599	BUT	1195.429	1195.599	AH	1195.488	1195.569	AY	1195.599	1195.778	1.427	3.504		
Brian_m49_BB2015	T	End	g		1200.07	1200.1	BUT	1199.95	1200.1	AH	1199.97	1200.07	AY	1200.1	1200.16	1.077	5.571		
Brian_m49_BB2015	T	Internal	f		1201.151	1201.182	WHATEVER	1201.062	1201.322	AH	1201.121	1201.151	EH	1201.182	1201.242	1.232	6.494	possibly g	
Brian_m49_BB2015	T	End	g		1203.825	1203.875	WHAT	1203.725	1203.875	AH	1203.786	1203.825	UW	1203.875	1203.946	1.06	4.717		
Brian_m49_BB2015	T	Internal	g		1212.274	1212.304	GETTING	1212.203	1212.424	EH	1212.244	1212.274	IH	1212.304	1212.344	8.678	0.461		
Brian_m49_BB2015	T	End	g		1228.566	1228.706	RIGHT	1228.426	1228.706	AY	1228.505	1228.566	OW	1228.706	1228.775	9.338	0.428		
Brian_m49_BB2015	T	End	g		1238.77	1238.851	BUT	1238.681	1238.851	AH	1238.701	1238.77	IH	1238.851	1238.951	1.413	4.954		
Brian_m49_BB2015	T	Internal	t		1283.123	1283.253	((LIGHTING))	1282.974	1283.343	AY	1283.023	1283.123	IH	1283.253	1283.283	1.449	4.831		
Brian_m49_BB2015	T	Internal	t		1291.376	1291.475	REALITY	1291.065	1291.526	AH	1291.345	1291.376	IY	1291.475	1291.526	1.419	6.342		
Brian_m49_BB2015	T	End	g		1299.831	1299.87	BUT	1299.781	1299.87	AH	1299.801	1299.831	AY	1299.87	1299.9	1.12	8.036		
Brian_m49_BB2015	T	Internal	t		1303.23	1303.331	RETIRE	1303.071	1303.491	IY	1303.161	1303.23	AY	1303.331	1303.441	1.599	7.505		
Brian_m49_BB2015	T	End	d		1306.139	1306.17	BUT	1306.05	1306.17	AH	1306.07	1306.139	AH	1306.17	1306.2	1.064	3.759		
Brian_m49_BB2015	T	End	d		1306.339	1306.38	LOT	1306.2	1306.38	AA	1306.28	1306.339	AH	1306.38	1306.409	1.403	4.989		
Brian_m49_BB2015	T	End	d		1321.826	1321.856	BUT	1321.766	1321.856	AH	1321.796	1321.826	AY	1321.856	1321.886	5.237	0.764		
Brian_m49_BB2015	T	Internal	f		1327.777	1327.808	UNIVERSITY	1327.267	1327.837	AH	1327.747	1327.777	IY	1327.808	1327.837	1.888	5.826		
