File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Hermione_f34_BB2015	T	End	g		621.004	621.034	BUT	620.925	621.034	AH	620.954	621.004	AY	621.034	621.064	0.999	9.009		
Hermione_f34_BB2015	T	End	f		622.239	622.268	WHAT	622.179	622.268	AH	622.209	622.239	AY	622.268	622.368	0.939	7.455		
Hermione_f34_BB2015	T	End	g		630.882	630.912	WHAT	630.823	630.912	AH	630.852	630.882	EH	630.912	630.983	0.7	5.714		
Hermione_f34_BB2015	T	Internal	t		632.532	632.653	KITTY	632.373	632.782	IH	632.482	632.532	IY	632.653	632.782	1.341	5.22		
Hermione_f34_BB2015	T	End	g		635.241	635.411	THAT	635.152	635.411	AH	635.192	635.241	OW	635.411	635.511	0.879	5.688		
Hermione_f34_BB2015	T	End	g		651.829	651.859	BUT	651.699	651.859	AH	651.728	651.829	AY	651.859	651.889	5.18	0.772		
Hermione_f34_BB2015	T	End	g		661.301	661.331	OUT	661.271	661.331	AW	661.271	661.301	AH	661.331	661.361	1.499	5.337		
Hermione_f34_BB2015	T	Internal	f		667.868	667.958	GETTING	667.818	668.088	EH	667.838	667.868	IH	667.958	668.018	1.141	6.135		
Hermione_f34_BB2015	T	End	t		678.379	678.409	GET	678.279	678.409	EH	678.309	678.379	IH	678.409	678.439	1.141	7.888		
Hermione_f34_BB2015	T	End	g		687.756	687.786	GET	687.645	687.786	EH	687.665	687.756	IH	687.786	687.836	0.953	5.247		
Hermione_f34_BB2015	T	Internal	t		689.702	689.732	EIGHTEEN	689.623	689.812	EY	689.623	689.702	IY	689.732	689.762	0.78	10.256		
Hermione_f34_BB2015	T	End	g		694.234	694.264	GOT	694.164	694.264	AA	694.194	694.234	IH	694.264	694.294	1.239	4.843		
Hermione_f34_BB2015	T	End	g		702.416	702.446	GET	702.286	702.446	EH	702.306	702.416	AY	702.446	702.616	1.39	5.755		
Hermione_f34_BB2015	T	End	g		706.962	706.992	GET	706.841	706.992	EH	706.891	706.962	AH	706.992	707.052	0.83	3.614		
Hermione_f34_BB2015	T	End	g		731.565	731.605	THAT	731.414	731.605	AE	731.444	731.565	AH	731.605	731.635	1.301	5.38		
Hermione_f34_BB2015	T	End	g		755.163	755.193	LOT	755.052	755.193	AA	755.123	755.163	AH	755.193	755.223	0.641	9.36		
Hermione_f34_BB2015	T	End	g		781.88	781.91	IT	781.83	781.91	IH	781.83	781.88	IH	781.91	781.98	0.913	5.476		
Hermione_f34_BB2015	T	Internal	f		869.672	869.712	PRETTY	869.581	869.742	IH	869.642	869.672	IY	869.712	869.742	1.207	7.457		
Hermione_f34_BB2015	T	End	f		872.446	872.476	BUT	872.367	872.476	AH	872.417	872.446	IH	872.476	872.517	1.833	2.728		
Hermione_f34_BB2015	T	End	g		878.671	878.73	OUT	878.63	878.73	AW	878.63	878.671	AW	878.73	879.07	2.519	1.588		
Hermione_f34_BB2015	T	End	g		886.032	886.063	OUT	885.892	886.063	AW	885.892	886.032	AE	886.063	886.103	1.231	7.311		
Hermione_f34_BB2015	T	End	t		886.103	886.132	AT	886.063	886.132	AE	886.063	886.103	EY	886.132	886.273	1.161	7.752		
Hermione_f34_BB2015	T	End	t		886.273	886.353	EIGHT	886.132	886.353	EY	886.132	886.273	AH	886.353	886.423	1.201	7.494		
Hermione_f34_BB2015	T	End	g		888.702	888.743	OUT	888.612	888.743	AW	888.612	888.702	AE	888.743	888.802	1.09	7.339		
Hermione_f34_BB2015	T	End	f		888.802	888.832	AT	888.743	888.832	AE	888.743	888.802	EY	888.832	888.922	1.036	6.757		
Hermione_f34_BB2015	T	End	g		890.458	890.487	OUT	890.367	890.487	AW	890.367	890.458	AH	890.487	890.517	1.251	7.194		
Hermione_f34_BB2015	T	End	f		892.792	892.822	BIT	892.712	892.822	IH	892.763	892.792	AH	892.822	892.862	0.87	9.195		
Hermione_f34_BB2015	T	End	g		895.249	895.288	OUT	895.109	895.288	AW	895.109	895.249	AH	895.288	895.358	1.38	4.348		
Hermione_f34_BB2015	T	Internal	f		900.978	901.008	GETTING	900.899	901.068	EH	900.918	900.978	IH	901.008	901.038	1.703	4.698		
Hermione_f34_BB2015	T	End	f		930.784	930.814	WHAT	930.705	930.814	AH	930.734	930.784	AH	930.814	930.875	0.82	6.098		
Hermione_f34_BB2015	T	End	f		930.875	930.914	IT	930.814	930.914	AH	930.814	930.875	IH	930.914	931.034	0.76	5.263		
Hermione_f34_BB2015	T	End	f		971.387	971.426	IT	971.356	971.426	AH	971.356	971.387	IH	971.426	971.487	0.989	7.078		
Hermione_f34_BB2015	T	End	t		979.934	980.015	QUITE	979.724	980.015	AY	979.834	979.934	AH	980.015	980.045	1.16	6.034		
Hermione_f34_BB2015	T	End	g		990.646	990.676	OUT	990.456	990.676	AW	990.456	990.646	AA	990.676	990.726	1.259	6.354		
Hermione_f34_BB2015	T	Internal	g		1009.961	1009.991	LITTLE	1009.862	1010.112	IH	1009.931	1009.961	AH	1009.991	1010.031	1.485	4.04		
Hermione_f34_BB2015	T	End	t		1013.08	1013.14	SHUT	1012.781	1013.14	AH	1012.931	1013.08	EH	1013.14	1013.231	1.334	5.997		
Hermione_f34_BB2015	T	End	f		1015.631	1015.661	AT	1015.461	1015.661	AE	1015.461	1015.631	AH	1015.661	1015.691	0.831	7.22		
Hermione_f34_BB2015	T	End	g		1019.064	1019.104	GREAT	1018.735	1019.104	EY	1018.875	1019.064	AE	1019.104	1019.154	2.314	4.322		
Hermione_f34_BB2015	T	End	g		1023.58	1023.611	NIGHT	1023.51	1023.611	AY	1023.55	1023.58	AH	1023.611	1023.641	0.741	10.796		
Hermione_f34_BB2015	T	End	g		1076.588	1076.617	THAT	1076.497	1076.617	AE	1076.527	1076.588	AY	1076.617	1076.677	1.589	6.293		
Hermione_f34_BB2015	T	End	t		1083.487	1083.546	IT	1083.437	1083.546	IH	1083.437	1083.487	AH	1083.546	1083.697	1.299	6.928		
