File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
VanessaB_f45_BB2015	T	End	d		627.113	627.373	BUT	626.813	627.373	AH	626.894	627.113	AH	627.373	627.403	1.239	4.843		
VanessaB_f45_BB2015	T	End	g		632.218	632.248	IT	632.168	632.248	AH	632.168	632.218	AO	632.248	632.348	1.274	3.925		
VanessaB_f45_BB2015	T	Internal	g	m	1502.36	1502.39	BUTTONS	1502.22	1502.581	AH	1502.271	1502.36	AH	1502.39	1502.43	1.389	7.919		
VanessaB_f45_BB2015	T	Internal	t	b	2059.47	2059.611	BUTTY	2059.361	2059.64	UH	2059.44	2059.47	IY	2059.611	2059.64	1.881	4.253		
VanessaB_f45_BB2015	T	Internal	t	b	2062.074	2062.193	BUTTY	2061.953	2062.223	UH	2062.013	2062.074	IY	2062.193	2062.223	1.461	5.476		
VanessaB_f45_BB2015	T	End	g		692.231	692.26	GET	692.151	692.26	EH	692.171	692.231	IH	692.26	692.29	2.268	3.086		
VanessaB_f45_BB2015	T	End	g		700.578	700.608	IT	700.517	700.608	IH	700.517	700.578	AO	700.608	700.637	1.19	5.042		
VanessaB_f45_BB2015	T	End	d		701.287	701.318	GET	701.157	701.318	EH	701.227	701.287	AO	701.318	701.358	1.24	4.839		
VanessaB_f45_BB2015	T	End	g		714.589	714.62	GOT	714.42	714.62	AA	714.509	714.589	AH	714.62	714.65	1.221	4.914		
VanessaB_f45_BB2015	T	Internal	t	b	1602.522	1602.611	DELETED	1602.331	1602.681	IY	1602.461	1602.522	AH	1602.611	1602.641	1.211	6.606		
VanessaB_f45_BB2015	T	End	g		755.111	755.151	AT	755.081	755.151	AE	755.081	755.111	AH	755.151	755.201	1.274	4.71		
VanessaB_f45_BB2015	T	End	t		756.065	756.175	EIGHT	755.975	756.175	EY	755.975	756.065	AH	756.175	756.215	1.523	3.283		
VanessaB_f45_BB2015	T	End	d		766.314	766.344	GET	766.205	766.344	EH	766.255	766.314	AH	766.344	766.444	1.438	3.477		
VanessaB_f45_BB2015	T	End	g		767.681	767.861	OUT	767.561	767.861	AW	767.561	767.681	AH	767.861	767.961	0.961	3.122		
VanessaB_f45_BB2015	T	Internal	t	b	1900.994	1901.083	DELETED	1900.734	1901.153	IY	1900.914	1900.994	AH	1901.083	1901.114	1.799	2.779		
VanessaB_f45_BB2015	T	Internal	t	b	1458.881	1458.981	DIGITAL	1458.621	1459.131	AH	1458.832	1458.881	AH	1458.981	1459.031	1.904	3.676		
VanessaB_f45_BB2015	T	End	d		827.674	827.714	GET	827.574	827.714	EH	827.603	827.674	AH	827.714	827.964	2.181	2.751		
VanessaB_f45_BB2015	T	Internal	t	b	316.165	316.274	EATING	315.985	316.365	IY	315.985	316.165	AH	316.274	316.305	1.39	3.597		
VanessaB_f45_BB2015	T	End	g		836.265	836.295	NOT	836.105	836.295	AA	836.184	836.265	OW	836.295	836.325	1.436	5.571		
VanessaB_f45_BB2015	T	Internal	t	b	495.284	495.384	EATING	495.163	495.474	IY	495.163	495.284	AH	495.384	495.423	1.558	4.493		
VanessaB_f45_BB2015	T	End	g		845.867	845.896	BUT	845.817	845.896	AH	845.837	845.867	AH	845.896	845.926	1.248	4.006		
VanessaB_f45_BB2015	T	Internal	t	b	1133.923	1134.023	EIGHTY	1133.724	1134.053	EY	1133.724	1133.923	IY	1134.023	1134.053	1.282	6.24		
VanessaB_f45_BB2015	T	End	g		856.849	856.88	THAT	856.729	856.88	AE	856.799	856.849	IH	856.88	856.949	1.61	3.727		
VanessaB_f45_BB2015	T	End	g		864.536	864.566	IT	864.507	864.566	AH	864.507	864.536	AW	864.566	864.796	1.13	5.31		
VanessaB_f45_BB2015	T	End	g		864.796	864.836	OUT	864.566	864.836	AW	864.566	864.796	IH	864.836	864.916	1.22	4.918		
VanessaB_f45_BB2015	T	Internal	t	b	1136.186	1136.566	EIGHTY	1136.055	1136.666	EY	1136.055	1136.186	IY	1136.566	1136.666	1.53	3.268		
