File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Shannon_f18_BB2015	T	End	g		681.653	681.683	*LIT	681.533	681.683	IH	681.603	681.653	AE	681.683	681.803	1.113	3.594		
Shannon_f18_BB2015	T	End	g		685.794	685.823	LOT	685.593	685.823	AA	685.674	685.794	AH	685.823	685.854	1.081	6.475		
Shannon_f18_BB2015	T	End	g		699.803	699.833	RIGHT	699.673	699.833	AY	699.703	699.803	OW	699.833	699.863	8.125	0.492		
Shannon_f18_BB2015	T	End	g		715.218	715.248	RIGHT	715.098	715.248	AY	715.128	715.218	OW	715.248	715.278	4.791	0.835		
Shannon_f18_BB2015	T	End	g		730.891	730.931	BIT	730.771	730.931	IH	730.821	730.891	IY	730.931	731.092	1.519	5.267		
Shannon_f18_BB2015	T	End	g		758.273	758.303	GOT	758.124	758.303	AA	758.153	758.273	AH	758.303	758.333	1.009	5.946		
Shannon_f18_BB2015	T	End	g		764.385	764.415	LOT	764.235	764.415	AA	764.305	764.385	AH	764.415	764.445	1.227	4.075		
Shannon_f18_BB2015	T	End	g		787.824	787.855	GOT	787.725	787.855	AA	787.755	787.824	EH	787.855	787.924	1.41	7.092		
Shannon_f18_BB2015	T	End	g		789.194	789.224	IT	789.165	789.224	AH	789.165	789.194	AA	789.224	789.295	0.921	7.6		
Shannon_f18_BB2015	T	End	g		808.144	808.223	RIGHT	807.924	808.223	AY	807.964	808.144	OW	808.223	808.253	2.826	1.769		
Shannon_f18_BB2015	T	End	g		870.646	870.676	RIGHT	870.566	870.676	AY	870.596	870.646	OW	870.676	870.706	1.974	2.026		
Shannon_f18_BB2015	T	End	g		913.31	913.38	RIGHT	913.14	913.38	AY	913.2	913.31	OW	913.38	913.409	1.933	2.069		
Shannon_f18_BB2015	T	End	g		917.984	918.014	WHAT	917.845	918.014	AH	917.945	917.984	AY	918.014	918.104	1.003	5.982		
Shannon_f18_BB2015	T	End	g		918.917	918.948	THAT	918.858	918.948	AH	918.887	918.917	AA	918.948	919.208	1.19	5.882		
Shannon_f18_BB2015	T	End	g		933.482	933.512	LOT	933.282	933.512	AA	933.372	933.482	AH	933.512	933.542	1.249	4.804		
Shannon_f18_BB2015	T	Internal	g	b	91.493	91.523	GETTING	91.403	91.583	EH	91.443	91.493	IH	91.523	91.553	1.07	5.607		
Shannon_f18_BB2015	T	End	g		940.125	940.155	IT	940.085	940.155	IH	940.085	940.125	AE	940.155	940.216	0.99	6.061		
Shannon_f18_BB2015	T	End	g		974.27	974.3	NOT	974.159	974.3	AA	974.19	974.27	AE	974.3	974.35	1.265	5.534		
Shannon_f18_BB2015	T	End	g		1040.906	1041.056	LATE	1040.595	1041.056	EY	1040.726	1040.906	IH	1041.056	1041.346	1.961	4.08		
Shannon_f18_BB2015	T	Internal	g	b	351.877	351.907	GETTING	351.807	351.967	EH	351.827	351.877	IH	351.907	351.937	1.69	5.917		
Shannon_f18_BB2015	T	End	g		1056.406	1056.435	NOT	1056.246	1056.435	AA	1056.276	1056.406	AE	1056.435	1056.506	1.652	3.632		
Shannon_f18_BB2015	T	End	g		1057.995	1058.025	BUT	1057.865	1058.025	AH	1057.916	1057.995	AY	1058.025	1058.065	0.981	7.136		
Shannon_f18_BB2015	T	End	g		1084.739	1084.769	IT	1084.559	1084.769	IH	1084.559	1084.739	IH	1084.769	1084.848	1.516	1.979		
Shannon_f18_BB2015	T	Internal	g	b	1256.823	1256.852	GETTING	1256.693	1256.962	EH	1256.742	1256.823	IH	1256.852	1256.882	1.69	4.734		
Shannon_f18_BB2015	T	End	g		1096.672	1096.701	OUT	1096.612	1096.701	AW	1096.612	1096.672	AH	1096.701	1096.732	1.046	3.824		
Shannon_f18_BB2015	T	End	g		1100.853	1100.884	IT	1100.823	1100.884	IH	1100.823	1100.853	AA	1100.884	1100.963	2.252	2.22		
Shannon_f18_BB2015	T	Internal	g	b	3372.692	3372.732	HATED	3372.442	3372.792	EY	3372.552	3372.692	AH	3372.732	3372.763	1.321	6.056		
Shannon_f18_BB2015	T	Internal	t	b	1694.379	1694.459	HATTIE	1694.209	1694.509	AE	1694.309	1694.379	IY	1694.459	1694.509	1.754	2.851		
Shannon_f18_BB2015	T	End	g		1195.806	1195.836	RIGHT	1195.746	1195.836	AY	1195.776	1195.806	OW	1195.836	1195.866	4.583	0.873		
Shannon_f18_BB2015	T	End	g		1201.747	1201.777	RIGHT	1201.627	1201.777	AY	1201.667	1201.747	OW	1201.777	1201.807	4.551	0.879		
Shannon_f18_BB2015	T	Internal	g	b	1041.346	1041.376	IT'D	1041.056	1041.426	IH	1041.056	1041.346	AH	1041.376	1041.406	1.751	3.998		
Shannon_f18_BB2015	T	Internal	g	b	3511.411	3511.452	IT'LL	3511.381	3511.542	IH	3511.381	3511.411	AH	3511.452	3511.482	1.402	4.28		
Shannon_f18_BB2015	T	End	g		1254.263	1254.293	RIGHT	1254.202	1254.293	AY	1254.232	1254.263	AE	1254.293	1254.392	0.941	7.439		
Shannon_f18_BB2015	T	Internal	g	b	3513.522	3513.672	IT'LL	3513.372	3514.172	IH	3513.372	3513.522	AH	3513.672	3513.902	1.797	3.339		
Shannon_f18_BB2015	T	Internal	g	b	3125.57	3125.65	LETTING	3125.46	3125.819	EH	3125.51	3125.57	AH	3125.65	3125.769	1.607	3.111		
Shannon_f18_BB2015	T	End	g		1260.943	1260.993	BIT	1260.782	1260.993	IH	1260.842	1260.943	AE	1260.993	1261.072	1.54	5.195		
Shannon_f18_BB2015	T	End	g		1269.312	1269.342	GOT	1269.173	1269.342	AA	1269.193	1269.312	AH	1269.342	1269.372	1.051	6.66		
Shannon_f18_BB2015	T	End	f		1295.202	1295.242	BUT	1295.082	1295.242	AH	1295.102	1295.202	IH	1295.242	1295.302	1.361	6.613		
Shannon_f18_BB2015	T	End	g		1295.693	1295.722	BIT	1295.592	1295.722	IH	1295.653	1295.693	AH	1295.722	1295.752	0.81	8.642		
Shannon_f18_BB2015	T	End	g		1321.573	1321.664	OUT	1321.423	1321.664	AW	1321.423	1321.573	EY	1321.664	1321.733	1.109	5.41		
Shannon_f18_BB2015	T	End	g		1403.624	1403.674	THAT	1403.464	1403.674	AE	1403.504	1403.624	AY	1403.674	1403.704	1.37	5.839		
Shannon_f18_BB2015	T	End	g		1419.122	1419.151	QUITE	1418.842	1419.151	AY	1419.022	1419.122	AH	1419.151	1419.182	1.229	3.255		
Shannon_f18_BB2015	T	End	g		1445.75	1445.781	GOT	1445.61	1445.781	AA	1445.64	1445.75	AH	1445.781	1445.81	1.139	5.268		
Shannon_f18_BB2015	T	End	g		1471.182	1471.222	NOT	1471.122	1471.222	AA	1471.152	1471.182	AH	1471.222	1471.252	1.543	4.537		
Shannon_f18_BB2015	T	Internal	g	m	1169.086	1169.116	LITTLE	1168.965	1169.176	IH	1169.056	1169.086	AH	1169.116	1169.146	1.16	6.034		
Shannon_f18_BB2015	T	End	g		1529.037	1529.097	RIGHT	1528.817	1529.097	AY	1528.887	1529.037	OW	1529.097	1529.126	5.169	0.967		
Shannon_f18_BB2015	T	End	g		1540.05	1540.079	THOUGHT	1539.859	1540.079	AO	1539.939	1540.05	AH	1540.079	1540.139	1.189	8.41		
Shannon_f18_BB2015	T	End	g		1540.249	1540.3	ABOUT	1540.079	1540.3	AW	1540.199	1540.249	IH	1540.3	1540.409	1.229	7.323		
Shannon_f18_BB2015	T	End	g		1573.58	1573.61	STRAIGHT	1573.38	1573.61	EY	1573.53	1573.58	AH	1573.61	1573.681	8.718	1.032		
Shannon_f18_BB2015	T	End	g		1596.921	1596.95	LOT	1596.791	1596.95	AA	1596.891	1596.921	AH	1596.95	1597	1.551	4.513		
Shannon_f18_BB2015	T	End	g		1598.753	1598.832	AT	1598.653	1598.832	AE	1598.653	1598.753	IH	1598.832	1598.922	1.252	4.792		
Shannon_f18_BB2015	T	End	g		1639.446	1639.497	QUITE	1639.246	1639.497	AY	1639.376	1639.446	AH	1639.497	1639.537	1.27	6.299		
Shannon_f18_BB2015	T	End	g		1639.727	1639.757	LOT	1639.537	1639.757	AA	1639.636	1639.727	AE	1639.757	1639.796	2.357	2.546		
Shannon_f18_BB2015	T	End	g		1685.399	1685.439	RIGHT	1685.159	1685.439	AY	1685.19	1685.399	OW	1685.439	1685.469	3.231	1.238		
Shannon_f18_BB2015	T	Internal	g	m	1260.652	1260.693	LITTLE	1260.492	1260.782	IH	1260.622	1260.652	AH	1260.693	1260.723	1.54	5.195		
Shannon_f18_BB2015	T	End	g		1696.617	1696.647	OUT	1696.407	1696.647	AW	1696.407	1696.617	AH	1696.647	1696.678	1.309	5.348		
Shannon_f18_BB2015	T	End	g		1708.705	1708.735	BUT	1708.574	1708.735	AH	1708.594	1708.705	AY	1708.735	1708.764	1.561	6.406		
Shannon_f18_BB2015	T	End	g		1759.167	1759.197	MET	1759.017	1759.197	EH	1759.096	1759.167	AH	1759.197	1759.347	1.098	4.554		
Shannon_f18_BB2015	T	End	g		1776.627	1776.656	OUT	1776.506	1776.656	AW	1776.506	1776.627	AH	1776.656	1776.686	1.361	5.878		
Shannon_f18_BB2015	T	End	g		1786.891	1786.921	OUT	1786.691	1786.921	AW	1786.691	1786.891	AH	1786.921	1786.951	1.121	4.46		
Shannon_f18_BB2015	T	End	g		1788.722	1788.752	GET	1788.602	1788.752	EH	1788.663	1788.722	AH	1788.752	1788.783	1.021	7.835		
Shannon_f18_BB2015	T	End	g		1789.322	1789.352	BIT	1789.223	1789.352	IH	1789.292	1789.322	AE	1789.352	1789.453	1.301	6.149		
Shannon_f18_BB2015	T	End	g		1831.657	1831.687	QUITE	1831.467	1831.687	AY	1831.608	1831.657	AH	1831.687	1831.717	1.26	5.556		
Shannon_f18_BB2015	T	End	g		1844.739	1844.769	ATE	1844.539	1844.769	EY	1844.539	1844.739	AW	1844.769	1844.909	1.231	4.874		
Shannon_f18_BB2015	T	End	g		1844.909	1844.939	OUT	1844.769	1844.939	AW	1844.769	1844.909	AH	1844.939	1845.019	1.428	4.202		
Shannon_f18_BB2015	T	End	g		1863.283	1863.314	BUT	1863.143	1863.314	AH	1863.194	1863.283	AH	1863.314	1863.344	1.109	4.509		
Shannon_f18_BB2015	T	Internal	g	m	2574.92	2574.951	LITTLE	2574.831	2575.171	IH	2574.89	2574.92	AH	2574.951	2574.991	1.643	4.26		
Shannon_f18_BB2015	T	Internal	t	m	1953.225	1953.295	POTATOES	1952.936	1953.595	EY	1953.075	1953.225	OW	1953.295	1953.375	1.276	4.702		
Shannon_f18_BB2015	T	End	f		1963.546	1963.586	BUT	1963.475	1963.586	AH	1963.516	1963.546	IH	1963.586	1963.636	0.966	4.141		
Shannon_f18_BB2015	T	End	g		1989.566	1989.615	NOT	1989.485	1989.615	AA	1989.525	1989.566	IY	1989.615	1989.685	1.493	4.019		
Shannon_f18_BB2015	T	End	g		1995.491	1995.532	GOT	1995.321	1995.532	AA	1995.361	1995.491	AH	1995.532	1995.562	1.81	3.867		
